,CNR,Cortical Contrast,EFC,FBER,FWHM,FWHM_x,FWHM_y,FWHM_z,Participant,Qi1,SNR,Series,Session,Site,aux_file,bitpix,data_type,db_name,descrip,extensions,intent_name,pix_dimx,pix_dimy,pix_dimz,qform_code,qoffset_x,qoffset_y,qoffset_z,quatern_b,quatern_c,quatern_d,scl_inter,scl_slope,sform_code,slice_code,slice_duration,slice_end,slice_start,srow_x,srow_y,srow_z,toffset,tr
241,13.813890619,0.3380121935,0.3810434756,1046.2011740683,2.5535352322,2.6673066877,2.6576771017,2.34883324,50318,0.002263482,32.4717100263,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.2,1,129.491546631,-129.491546631,-73.8000030518,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.20000005 -73.80000305],0,0
242,14.2336536273,0.3057661051,0.3993419694,838.7395856204,2.9067824066,3.1472302843,2.8235265347,2.7638582235,50319,0.0001147723,35.4378674606,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.2,1,129.491546631,-129.491546631,-73.8000030518,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.20000005 -73.80000305],0,0
243,11.4195784539,0.2986869446,0.4423766494,979.9962853451,3.6369892449,3.8291782616,3.738612892,3.3605415331,50320,0.0001993632,33.1961251139,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.2,1,129.491546631,-129.491546631,-73.8000030518,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.20000005 -73.80000305],0,0
244,13.7912216104,0.3209138389,0.425355563,1035.1250831493,3.0837785388,3.1501546064,3.1906028058,2.9177332174,50321,0.0001808914,32.7343207224,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.2,1,129.491546631,-129.491546631,-73.8000030518,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.20000005 -73.80000305],0,0
245,7.6882620264,0.3121048765,0.4279389168,329.0480628539,2.6090537517,2.7331679354,2.6364486894,2.4646915687,50322,0.0022234393,19.3995408719,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.2,1,129.491546631,-129.491546631,-73.8000030518,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.20000005 -73.80000305],0,0
246,6.1445601478,0.2625098858,0.4653531269,242.0634339416,3.5609993774,3.6687245475,3.5103089973,3.506358194,50323,0.0029587424,15.4214479184,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.2,1,129.491546631,-129.491546631,-73.8000030518,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.20000005 -73.80000305],0,0
247,10.6477499289,0.3097207552,0.4431498368,941.9666242058,3.0836295208,3.1045666894,3.1695023941,2.9798498816,50324,0.000522616,28.5845603341,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.2,1,129.491546631,-129.491546631,-73.8000030518,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.20000005 -73.80000305],0,0
248,11.7698070417,0.3147941909,0.4144000464,697.4741917892,2.9099304119,3.033762648,2.8745101707,2.8255415544,50325,0.0005051383,29.831356998,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.2,1,129.491546631,-129.491546631,-73.8000030518,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.20000005 -73.80000305],0,0
249,7.3083915104,0.300482338,0.4614034787,312.3200365949,2.6843730382,2.5570882981,2.7434079859,2.7573498904,50326,0.000359175,19.0191001097,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.2,1,129.491546631,-129.491546631,-69,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.20000005 -69.        ],0,0
250,10.16315906,0.3094103864,0.433059483,908.571555371,2.6106720939,2.1007143215,3.28633,2.57739,50327,0.0004809277,26.0238314732,anat_1,session_1,UM_1,,16,,,,1,,1.4,1,1,1,73.5,-127.5,-127.5,0,1,0,,,1,0,0,0,0,[ -1.39999998  -0.          -0.          73.5       ],[  -0.     1.    -0.  -127.5],[   0.     0.     1.  -127.5],0,0
251,7.773298194,0.3084285342,0.4146984922,678.5610177863,2.811165718,2.2811214674,3.49152,2.78931,50328,0.0045696126,21.1884690835,anat_1,session_1,UM_1,,16,,,,1,,1.4,1,1,1,77.6999969482,-127.5,-127.5,0,1,0,,,1,0,0,0,0,[ -1.39999998  -0.          -0.          77.69999695],[  -0.     1.    -0.  -127.5],[   0.     0.     1.  -127.5],0,0
252,11.40138372,0.3091410651,0.4723111809,887.9948811296,2.9469148173,3.1694630093,2.9922707512,2.6984498928,50329,0.0005694678,29.2701347165,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.2,1,129.491546631,-129.491546631,-73.8000030518,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.20000005 -73.80000305],0,0
253,12.6739639509,0.340222352,0.4306720213,896.430233865,2.6531146338,2.93295,2.76327,2.3043071821,50330,7.25019454688701E-005,29.2850183384,anat_1,session_1,UM_1,,16,,,,1,,1,1,1.4,1,127.5,-127.5,-70.6999969482,0,1,0,,,1,0,0,0,0,[  -1.    -0.    -0.   127.5],[  -0.     1.    -0.  -127.5],[  0.           0.           1.39999998 -70.69999695],0,0
254,12.2581946693,0.3238318619,0.4258980537,855.606157164,2.71714399,3.0075028263,2.9323172249,2.2746786102,50331,0.0001077406,29.3454511988,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.4,1,129.491546631,-129.491546631,-70.6999969482,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.39999998 -70.69999695],0,0
255,11.9318159703,0.3087483452,0.3893862379,879.2111130781,2.8313798488,2.93794,2.92032,2.6455582282,50332,0.0004300021,32.3147892586,anat_1,session_1,UM_1,,16,,,,1,,1,1,1.2,1,127.5,-127.5,-73.8000030518,0,1,0,,,1,0,0,0,0,[  -1.    -0.    -0.   127.5],[  -0.     1.    -0.  -127.5],[  0.           0.           1.20000005 -73.80000305],0,0
256,13.1685875451,0.347037635,0.4120052283,795.160071191,2.5877702853,2.80025,2.76584,2.237457181,50333,0.0000648,31.0273978442,anat_1,session_1,UM_1,,16,,,,1,,1,1,1.4,1,127.5,-127.5,-70.6999969482,0,1,0,,,1,0,0,0,0,[  -1.    -0.    -0.   127.5],[  -0.     1.    -0.  -127.5],[  0.           0.           1.39999998 -70.69999695],0,0
257,15.7621167342,0.3294831273,0.3933385199,1054.6961164,2.7961047583,2.9967113885,3.0334968006,2.4047643267,50334,0.0000336,38.6276138573,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.4,1,129.491546631,-129.491546631,-70.6999969482,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.39999998 -70.69999695],0,0
258,12.8672177792,0.3308695355,0.4445621686,969.759721128,2.7640427051,3.0599929312,2.9015675348,2.3783857548,50335,0.0000779,29.7103399783,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.4,1,129.491546631,-129.491546631,-70.6999969482,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.39999998 -70.69999695],0,0
259,16.8573825395,0.3413811599,0.3654556776,1030.65892292,2.6577531063,2.9713377249,2.7716272019,2.279592896,50336,0.001551972,38.4022870444,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.4,1,129.491546631,-129.491546631,-70.6999969482,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.39999998 -70.69999695],0,0
260,9.5051070492,0.3222695067,0.40520066,357.282860935,2.7284916805,2.9992910935,2.7441759897,2.4679415686,50337,0.0068127033,22.8175066129,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.2,1,129.491546631,-129.491546631,-73.8000030518,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.20000005 -73.80000305],0,0
261,16.7713410224,0.3336912679,0.3821273965,1430.2752989099,2.8581497855,3.1975936095,2.9731198875,2.4559571847,50338,0,38.0799109754,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.4,1,129.491546631,-129.491546631,-70.6999969482,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.39999998 -70.69999695],0,0
262,11.7523471805,0.3281315281,0.452825583,708.5312786065,2.7237705015,3.0719166823,2.779169393,2.3669428975,50339,7.87348088133584E-005,27.3185863015,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.4,1,129.491546631,-129.491546631,-70.6999969482,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.39999998 -70.69999695],0,0
263,13.406716535,0.3262216405,0.4086080539,1032.8183316671,2.9140991298,3.0912841624,3.22437528,2.4827357566,50340,0.00010375,32.8395414028,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.4,1,129.491546631,-129.491546631,-70.6999969482,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.39999998 -70.69999695],0,0
264,15.3740204338,0.3403355812,0.3818786963,1031.6962514676,3.0860787796,3.1665485334,3.2982611827,2.8141786194,50341,0.0001029044,34.7528737465,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.4,1,129.491546631,-129.491546631,-70.6999969482,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.39999998 -70.69999695],0,0
265,14.6592028794,0.3451667796,0.4027878305,1030.275803508,2.918690798,3.0596286217,3.2435655285,2.5053714712,50342,6.8196074074913E-005,34.6743966235,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.4,1,129.491546631,-129.491546631,-70.6999969482,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.39999998 -70.69999695],0,0
266,16.5133104513,0.3306479186,0.3563493628,1270.4369534128,2.7117472316,3.0088320636,2.8861582281,2.296307182,50343,0.0001975212,38.87634391,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.4,1,129.491546631,-129.491546631,-70.6999969482,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.39999998 -70.69999695],0,0
267,12.8790177736,0.3216221963,0.4084761065,876.2629532047,2.6647423507,3.0129182376,2.8608830266,2.1952143231,50344,4.05027177570583E-005,31.9252422869,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.4,1,129.491546631,-129.491546631,-70.6999969482,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.39999998 -70.69999695],0,0
268,13.7956556816,0.3325786679,0.3961714471,1015.6038268873,2.8034567357,3.1166085949,3.0680865096,2.3042714678,50345,2.77803000118066E-005,32.9934677167,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.4,1,129.491546631,-129.491546631,-70.6999969482,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.39999998 -70.69999695],0,0
269,12.0664553366,0.3268911834,0.4621869536,1038.9479791649,2.5837025034,2.899677064,2.7662511754,2.1502214652,50346,0.0003316949,29.9304926717,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.4,1,129.491546631,-129.491546631,-70.6999969482,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.39999998 -70.69999695],0,0
270,11.3874808883,0.3192715566,0.4280821186,1153.7773831811,3.4399203401,3.6906028092,3.7848014274,2.9141071925,50347,0.0003216987,29.7948646402,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.4,1,129.491546631,-129.491546631,-70.6999969482,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.39999998 -70.69999695],0,0
271,11.9773319865,0.3037966062,0.4027483144,866.2862206344,3.1116513916,3.3255,3.35844,2.6976071888,50348,0.0009466917,31.111950722,anat_1,session_1,UM_1,,16,,,,1,,1,1,1.4,1,127.5,-127.5,-70.6999969482,0,1,0,,,1,0,0,0,0,[  -1.    -0.    -0.   127.5],[  -0.     1.    -0.  -127.5],[  0.           0.           1.39999998 -70.69999695],0,0
272,10.624930839,0.3158004022,0.4425091122,796.7811537006,2.6855508355,2.9337449242,2.834780744,2.3289357539,50349,0.001190319,26.4373505714,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.4,1,129.491546631,-129.491546631,-70.6999969482,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.39999998 -70.69999695],0,0
273,13.7930381955,0.3469617594,0.4344285021,828.6042124377,2.5933989742,2.7877257428,2.8097024666,2.2268857522,50350,2.98348333761541E-005,31.4233089829,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.4,1,129.491546631,-129.491546631,-70.6999969482,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.39999998 -70.69999695],0,0
274,11.6194714585,0.3105899543,0.4420547161,818.5180565172,2.6423520352,2.97,2.83316,2.1925214659,50351,6.89320988190145E-005,30.1352014165,anat_1,session_1,UM_1,,16,,,,1,,1,1,1.4,1,127.5,-127.5,-70.6999969482,0,1,0,,,1,0,0,0,0,[  -1.    -0.    -0.   127.5],[  -0.     1.    -0.  -127.5],[  0.           0.           1.39999998 -70.69999695],0,0
275,6.6004008781,0.3027759666,0.4746102742,279.8052683645,2.7503738663,3.0283669291,2.8208582139,2.4354857558,50352,0.0024799241,17.6953059212,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.4,1,129.491546631,-129.491546631,-70.6999969482,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.39999998 -70.69999695],0,0
276,15.9501469881,0.331205272,0.3968057121,1192.3653835994,2.6802248543,2.9421634272,2.8482995799,2.2975357534,50353,4.95294577071943E-005,36.4171569099,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.4,1,129.491546631,-129.491546631,-70.6999969482,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.39999998 -70.69999695],0,0
277,9.3475073317,0.303529794,0.402913153,592.7451334502,3.1490527571,3.2569563637,3.3466454212,2.8649571916,50354,0.0053490554,24.6187269797,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.4,1,129.491546631,-129.491546631,-77.6999969482,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.39999998 -77.69999695],0,0
278,13.9239513405,0.329075817,0.4134351082,1254.7184479264,3.2323663206,3.3904314833,3.6010023675,2.7662000471,50355,5.75822283059586E-005,35.69950558,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.4,1,129.491546631,-129.491546631,-70.6999969482,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.39999998 -70.69999695],0,0
279,14.8119112726,0.3375910181,0.3940414588,1085.4278039761,3.1497748865,3.3578799382,3.3069258408,2.8141665548,50356,0.0011691618,34.385608446,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.2,1,129.491546631,-129.491546631,-73.8000030518,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.20000005 -73.80000305],0,0
280,17.2284521721,0.3441800559,0.3747805687,931.9054660228,2.6550164918,2.8822492857,2.6860637032,2.4174165706,50357,0.000399635,37.5948836455,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.2,1,129.491546631,-129.491546631,-73.8000030518,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.20000005 -73.80000305],0,0
281,16.2428485095,0.3378531277,0.3915544635,1193.2368774831,2.7896286482,3.0177822616,2.9626238358,2.4281357556,50358,6.23005483885963E-006,38.1424666012,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.4,1,129.491546631,-129.491546631,-70.6999969482,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.39999998 -70.69999695],0,0
282,8.8314492164,0.2842303089,0.3931330009,485.6497447028,3.0572253935,3.0841062808,3.2228491187,2.8748332191,50359,0.0046455966,25.6175971583,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.2,1,129.491546631,-129.491546631,-73.8000030518,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.20000005 -73.80000305],0,0
283,13.53620998,0.3266719194,0.4143230772,745.4117105929,2.5722277565,2.9102715777,2.6957031353,2.1693071798,50360,0.0003051809,32.4214842061,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.4,1,129.491546631,-129.491546631,-70.6999969482,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.39999998 -70.69999695],0,0
284,13.2848617027,0.3071423351,0.4038334864,1205.9746925889,3.1201203041,3.1915972723,3.2328627065,2.9438665497,50361,2.96227697835983E-005,35.7181248564,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.2,1,129.491546631,-129.491546631,-73.8000030518,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.20000005 -73.80000305],0,0
285,14.7770998744,0.3103160556,0.3875686104,916.9001093567,2.8108706949,2.9833796304,2.8458774141,2.6157665627,50362,8.80572171367002E-005,38.5478254268,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.2,1,129.491546631,-129.491546631,-73.8000030518,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.20000005 -73.80000305],0,0
286,13.1998365319,0.3293305436,0.4288546827,777.259774752,2.7912282595,2.9395640298,2.8283905587,2.6155498961,50363,0.0018707114,32.4300124661,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.2,1,129.491546631,-129.491546631,-73.8000030518,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.20000005 -73.80000305],0,0
287,11.2730239522,0.2973372371,0.4066379164,808.1377595174,3.0816550323,3.0861739833,3.1851578559,2.9771498817,50364,0.0002030865,31.7298167856,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.2,1,129.491546631,-129.491546631,-73.8000030518,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.20000005 -73.80000305],0,0
288,12.7444086394,0.3067658137,0.403354512,838.8397896935,2.8004301211,3.0336740322,2.8312656498,2.5569748984,50365,9.92843189155293E-005,33.4641718069,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.2,1,129.491546631,-129.491546631,-73.8000030518,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.20000005 -73.80000305],0,0
289,14.9472579373,0.3040881351,0.3948954934,960.878459821,2.7540668952,2.9368563242,2.7492664763,2.5871665639,50366,0.0022896571,39.2308048673,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.2,1,129.491546631,-129.491546631,-73.8000030518,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.20000005 -73.80000305],0,0
290,12.085644001,0.3035346672,0.4075802464,798.1920643187,2.9366418888,2.9545204112,2.9396427994,2.9158915508,50367,0.0002014299,33.372418033,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.2,1,129.491546631,-129.491546631,-73.8000030518,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.20000005 -73.80000305],0,0
291,11.9095590513,0.307482224,0.4564959301,989.127807927,3.0086820715,3.2038537442,3.0347866531,2.8010915554,50368,0.0001080652,30.5642504942,anat_1,session_1,UM_1,,16,,,,1,,1.01563,1.01562,1.2,1,129.492828369,-129.491546631,-73.8000030518,0,1,0,,,1,0,0,0,0,[  -1.01563001   -0.           -0.          129.49282837],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.20000005 -73.80000305],0,0
292,13.9223179118,0.2940059793,0.3902815058,899.2866536981,2.8202215745,3.0025206479,2.8672830581,2.6055082298,50369,0.0005766341,37.17457534,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.2,1,129.491546631,-129.491546631,-73.8000030518,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.20000005 -73.80000305],0,0
293,13.5901445437,0.3026589781,0.4003893484,897.2932069993,2.8676744946,2.9549339517,2.8691144517,2.7815998895,50370,0.000039917,35.8906217918,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.2,1,129.491546631,-129.491546631,-73.8000030518,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.20000005 -73.80000305],0,0
294,7.1278317982,0.2758164846,0.4398866022,320.887020048,2.8955129202,2.9150765245,2.8619562626,2.9097998844,50371,0.0028360202,21.1030712567,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.2,1,129.491546631,-129.491546631,-73.8000030518,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.20000005 -73.80000305],0,0
295,12.440785055,0.3112648964,0.4144254584,986.4223218721,3.3055545807,3.2224454244,3.4979027823,3.2043498727,50372,0.0003823673,33.5767360009,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.2,1,129.491546631,-129.491546631,-73.8000030518,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.20000005 -73.80000305],0,0
296,8.7470690728,0.2853281382,0.4219724924,511.9164188563,2.9805183769,3.0182154945,3.0107028421,2.9137832175,50373,0.0013198212,23.5759364698,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.2,1,129.491546631,-129.491546631,-73.8000030518,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.20000005 -73.80000305],0,0
297,14.5298955311,0.3062934749,0.3804366973,1119.2850886099,2.8972638817,3.0451350118,2.8765581807,2.7764248897,50374,0.0004983925,36.921775397,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.2,1,129.491546631,-129.491546631,-73.8000030518,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.20000005 -73.80000305],0,0
298,13.7785032699,0.2863600744,0.3678668465,854.7392287994,2.9588176303,3.0402119106,3.0227447476,2.8186915547,50375,0.0003767993,38.6333293814,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.2,1,129.491546631,-129.491546631,-73.8000030518,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.20000005 -73.80000305],0,0
299,15.3925126036,0.3199013288,0.3663865293,1238.8326417404,3.1303559781,3.2551446625,3.3139855679,2.8435415537,50376,0.0059697925,41.1787869079,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.2,1,129.491546631,-129.491546631,-73.8000030518,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.20000005 -73.80000305],0,0
300,12.4201444176,0.3265092214,0.4224433652,701.9371723472,2.6636688495,2.879876351,2.7556074306,2.381491572,50377,0.0019743836,29.8227287946,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.2,1,129.491546631,-129.491546631,-73.8000030518,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.20000005 -73.80000305],0,0
301,12.2411009653,0.305222841,0.4142039122,926.6501645081,2.8742871685,3.1705756302,2.8051239824,2.6699165606,50378,0.0022625531,31.9716863297,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.2,1,129.491546631,-129.491546631,-73.8000030518,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.20000005 -73.80000305],0,0
302,13.4495957182,0.3368297237,0.3954369592,839.529004213,2.9428913313,3.1586617253,2.9556527245,2.7300082249,50379,0.0012683123,31.3585825453,anat_1,session_1,UM_1,,16,,,,1,,1.01562,1.01562,1.2,1,129.491546631,-129.491546631,-73.8000030518,0,1,0,,,1,0,0,0,0,[  -1.01561999   -0.           -0.          129.49154663],[  -0.            1.01561999   -0.         -129.49154663],[  0.           0.           1.20000005 -73.80000305],0,0
